leccion_id,ruta_id,ruta_titulo,ruta_tipo,ciclo_siglas,orden_leccion,competencia_id,leccion_titulo,leccion_objetivo,video_titulo,canal,youtube_url,embed_url,inicio_segundos,fin_segundos,notas_habilitadas,notas_con_timestamp,guardar_progreso_segundos,boton_marcar_hecho,condicion_marcar_hecho,actividad_obligatoria,evidencia_minima,obligatoria_para_ruta,estado_embed,ultima_revision
af_talento_joven_camara_granada__af-emp-001,af_talento_joven_camara_granada,Programa Talento Joven,convocatoria_practicas,AF,1,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_talento_joven_camara_granada__af-ofi-002,af_talento_joven_camara_granada,Programa Talento Joven,convocatoria_practicas,AF,2,AF-OFI-002,Usar Excel para gestión administrativa,"Construir hojas de gestión con fórmulas, tablas y validaciones.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Usa referencias absolutas y relativas || Aplica funciones de búsqueda y lógicas || Valida entradas y resume datos con tabla dinámica o equivalente,Libro de control administrativo,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_talento_joven_camara_granada__af-cli-001,af_talento_joven_camara_granada,Programa Talento Joven,convocatoria_practicas,AF,3,AF-CLI-001,"Atender y registrar consultas, quejas y reclamaciones","Registrar consulta o reclamación con responsable, estado y respuesta.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Recoge hechos y necesidad || Explica plazo, responsable y siguiente paso || Registra y cierra la incidencia",Role-play y ficha de tres casos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fundacion_sepi_futuras_becas__af-fin-001,af_fundacion_sepi_futuras_becas,Avisos de futuras becas Fundación SEPI,beca,AF,1,AF-FIN-001,Aplicar cálculo financiero,"Aplicar interés, descuento, cuotas y comparación de alternativas.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1&start=980&end=1657,980,1657,si,si,si,si,evidencia_entregada_y_criterio_superado,Distingue tipo nominal y efectivo || Calcula cuotas o valor temporal || Explica supuestos y verifica resultados,Hoja de cálculo financiera,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fundacion_sepi_futuras_becas__af-prj-001,af_fundacion_sepi_futuras_becas,Avisos de futuras becas Fundación SEPI,beca,AF,2,AF-PRJ-001,Diseñar una solución administrativa integral,"Diseñar una solución integrada de documentos, datos, control y reporting.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fundacion_sepi_futuras_becas__af-jur-002,af_fundacion_sepi_futuras_becas,Avisos de futuras becas Fundación SEPI,beca,AF,3,AF-JUR-002,Preparar trámites de constitución y documentación oficial,Organizar expediente de constitución y controlar versiones y firmas.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Ordena trámites y responsables || Completa modelos simulados sin datos incoherentes || Mantiene registro de presentación y plazo,Expediente ficticio de constitución o modificación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fundacion_sepi_futuras_becas__af-cli-002,af_fundacion_sepi_futuras_becas,Avisos de futuras becas Fundación SEPI,beca,AF,4,AF-CLI-002,Gestionar comunicaciones y archivo multicanal,"Archivar comunicaciones por expediente, canal, fecha y estado.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Clasifica cada comunicación || Mantiene plazos y responsables || Controla acceso y conservación,Registro de comunicaciones ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fundacion_sepi_futuras_becas__af-emp-001,af_fundacion_sepi_futuras_becas,Avisos de futuras becas Fundación SEPI,beca,AF,5,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_programa_emplea_t_granada__af-lab-001,af_programa_emplea_t_granada,Programa Emplea-T Granada,convocatoria_practicas,AF,1,AF-LAB-001,"Interpretar contratos, jornada y documentación laboral","Organizar contratos, anexos, jornada y documentación laboral.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona modalidad coherente con caso || Identifica documentación y plazos || Mantiene expediente completo y confidencial,Expediente laboral ficticio,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_programa_emplea_t_granada__af-emp-001,af_programa_emplea_t_granada,Programa Emplea-T Granada,convocatoria_practicas,AF,2,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_programa_emplea_t_granada__af-ofi-002,af_programa_emplea_t_granada,Programa Emplea-T Granada,convocatoria_practicas,AF,3,AF-OFI-002,Usar Excel para gestión administrativa,"Construir hojas de gestión con fórmulas, tablas y validaciones.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Usa referencias absolutas y relativas || Aplica funciones de búsqueda y lógicas || Valida entradas y resume datos con tabla dinámica o equivalente,Libro de control administrativo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_programa_emplea_t_granada__af-cli-001,af_programa_emplea_t_granada,Programa Emplea-T Granada,convocatoria_practicas,AF,4,AF-CLI-001,"Atender y registrar consultas, quejas y reclamaciones","Registrar consulta o reclamación con responsable, estado y respuesta.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Recoge hechos y necesidad || Explica plazo, responsable y siguiente paso || Registra y cierra la incidencia",Role-play y ficha de tres casos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fp_dual_andalucia_empresa__af-jur-001,af_fp_dual_andalucia_empresa,Formación Profesional Dual en Andalucía,convocatoria_practicas,AF,1,AF-JUR-001,Distinguir formas jurídicas y órganos de la empresa,"Relacionar estructura de empresa, roles y responsabilidades en un sistema de gestión.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Compara autónomo y sociedades habituales || Identifica órganos y responsabilidades || Justifica una forma para un caso sencillo,Tabla comparativa y recomendación,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fp_dual_andalucia_empresa__af-rrhh-002,af_fp_dual_andalucia_empresa,Formación Profesional Dual en Andalucía,convocatoria_practicas,AF,2,AF-RRHH-002,"Aplicar responsabilidad social, igualdad y protección","Limitar datos, permisos y trazabilidad en información de personas.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Identifica grupos afectados || Define medidas e indicadores || Evita recopilar o divulgar datos innecesarios,Política interna breve con indicadores,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fp_dual_andalucia_empresa__af-emp-001,af_fp_dual_andalucia_empresa,Formación Profesional Dual en Andalucía,convocatoria_practicas,AF,3,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fp_dual_andalucia_empresa__af-sim-001,af_fp_dual_andalucia_empresa,Formación Profesional Dual en Andalucía,convocatoria_practicas,AF,4,AF-SIM-001,Gestionar una empresa simulada de forma integrada,Simular facturación y operaciones de una empresa con trazabilidad.,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_fp_dual_andalucia_empresa__af-prj-001,af_fp_dual_andalucia_empresa,Formación Profesional Dual en Andalucía,convocatoria_practicas,AF,5,AF-PRJ-001,Diseñar una solución administrativa integral,"Diseñar una solución integrada de documentos, datos, control y reporting.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_feria_internacional_empleo_granada_2026__af-emp-001,af_feria_internacional_empleo_granada_2026,Feria Internacional de Empleo de Granada 2026,evento,AF,1,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_feria_internacional_empleo_granada_2026__af-prj-002,af_feria_internacional_empleo_granada_2026,Feria Internacional de Empleo de Granada 2026,evento,AF,2,AF-PRJ-002,Presentar y defender una propuesta administrativa,"Presentar proceso, controles, resultados y mejoras de la solución.",Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Presentación de 5 minutos || Demuestra documentos o panel || Responde dudas y reconoce límites normativos,Vídeo o defensa,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_feria_internacional_empleo_granada_2026__af-bas-004,af_feria_internacional_empleo_granada_2026,Feria Internacional de Empleo de Granada 2026,evento,AF,3,AF-BAS-004,Redactar correos y comunicaciones profesionales,Redactar y archivar comunicaciones profesionales trazables.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Asunto permite identificar la acción || Mensaje contiene datos y petición necesarios || Mantiene tono profesional y revisa adjuntos,Tres correos de casos administrativos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_feria_fp_granada_2026__af-sim-001,af_feria_fp_granada_2026,II Feria de Formación Profesional de Granada,evento,AF,1,AF-SIM-001,Gestionar una empresa simulada de forma integrada,Simular facturación y operaciones de una empresa con trazabilidad.,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_feria_fp_granada_2026__af-prj-001,af_feria_fp_granada_2026,II Feria de Formación Profesional de Granada,evento,AF,2,AF-PRJ-001,Diseñar una solución administrativa integral,"Diseñar una solución integrada de documentos, datos, control y reporting.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_feria_fp_granada_2026__af-jur-002,af_feria_fp_granada_2026,II Feria de Formación Profesional de Granada,evento,AF,3,AF-JUR-002,Preparar trámites de constitución y documentación oficial,Organizar expediente de constitución y controlar versiones y firmas.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Ordena trámites y responsables || Completa modelos simulados sin datos incoherentes || Mantiene registro de presentación y plazo,Expediente ficticio de constitución o modificación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
